Number,Trade type,Entry time,Exposure,Entry balance,Exit balance,Profit,Pnl (incl fees),Exchange,Margin,BTC Price
136,Short,18th Oct 2017 06:30,16 hours 30 minutes,1.444189,1.335267,-0.108922,-7.54,Bitmex,2,5574.44
135,Long,12th Oct 2017 08:00,5 days 22 hours 30 minutes,1.289194,1.447474,0.158279,12.28,Bitmex,2,5440
134,Short,10th Oct 2017 12:00,1 day 20 hours,1.436792,1.286066,-0.150725,-10.49,Bitmex,2,4750
133,Long,7th Oct 2017 23:00,2 days 13 hours,1.269081,1.440346,0.171265,13.5,Bitmex,2,4425
132,Short,4th Oct 2017 14:00,3 days 9 hours,1.442367,1.265409,-0.176958,-12.27,Bitmex,2,4214.84
131,Long,4th Oct 2017 00:00,14 hours,1.529575,1.440519,-0.089056,-5.82,Bitmex,2,4214.84
130,Short,2nd Oct 2017 19:30,1 day 4 hours 30 minutes,1.477188,1.530685,0.053497,3.62,Bitmex,2,4392.71
129,Long,2nd Oct 2017 00:00,19 hours 30 minutes,1.468263,1.477377,0.009113,0.62,Bitmex,2,4392.71
128,Short,28th Sep 2017 15:30,3 days 8 hours 30 minutes,1.64986,1.464415,-0.185444,-11.24,Bitmex,2,4189.42
127,Long,27th Sep 2017 11:00,1 day 4 hours 30 minutes,1.598857,1.650941,0.052083,3.26,Bitmex,2,4200
126,Short,26th Sep 2017 09:30,1 day 1 hour 30 minutes,1.739395,1.595879,-0.143515,-8.25,Bitmex,2,3885.09
125,Long,24th Sep 2017 23:30,1 day 10 hours,1.564787,1.743095,0.178308,11.4,Bitmex,2,3669.01
124,Short,21st Sep 2017 02:30,3 days 21 hours,1.431535,1.56761,0.136075,9.51,Bitmex,2,3617.47
123,Long,20th Sep 2017 13:00,13 hours 30 minutes,1.491709,1.43026,-0.061449,-4.12,Bitmex,2,3872.06
122,Short,20th Sep 2017 02:00,11 hours,1.544241,1.490596,-0.053644,-3.47,Bitmex,2,3872.06
121,Long,17th Sep 2017 18:00,2 days 8 hours,1.482307,1.545553,0.063246,4.27,Bitmex,2,3719.97
120,Short,16th Sep 2017 12:00,1 day 6 hours,1.541771,1.481047,-0.060724,-3.94,Bitmex,2,3726.51
119,Short,14th Sep 2017 13:00,1 day 3 hours 1 minute,1.773928,1.536851,-0.237076,-13.36,Bitmex,2,3250.4
118,Long,13th Sep 2017 22:00,13 hours 48 minutes,2.108161,1.766845,-0.341315,-16.19,Bitmex,2,3855.32
117,Short,11th Sep 2017 15:00,2 days 7 hours,1.784361,2.115023,0.330661,18.53,Bitmex,2,4210.72
116,Long,10th Sep 2017 13:30,1 day 1 hour 30 minutes,1.708343,1.785972,0.077629,4.54,Bitmex,2,4251.36
115,Short,10th Sep 2017 07:00,6 hours 30 minutes,1.817754,1.706024,-0.11173,-6.15,Bitmex,2,4251.36
114,Long,5th Sep 2017 04:00,5 days 3 hours,1.963172,1.814673,-0.148499,-7.56,Bitmex,2,4432.51
113,Short,4th Sep 2017 09:30,18 hours 30 minutes,1.797511,1.966683,0.169171,9.41,Bitmex,2,4498.25
112,Long,4th Sep 2017 04:00,5 hours 30 minutes,2.000073,1.793219,-0.206854,-10.34,Bitmex,2,4498.25
111,Short,3rd Sep 2017 17:30,10 hours 30 minutes,2.045912,1.999102,-0.04681,-2.29,Bitmex,2,4626.05
110,Long,31st Aug 2017 11:30,3 days 6 hours,2.164001,2.04341,-0.120591,-5.57,Bitmex,2,4743.94
109,Short,30th Aug 2017 09:30,1 day 2 hours,2.276121,2.161626,-0.114495,-5.03,Bitmex,2,4581.98
108,Long,29th Aug 2017 13:30,20 hours,2.202676,2.277678,0.075002,3.41,Bitmex,2,4599
107,Short,29th Aug 2017 12:00,1 hour 30 minutes,2.302727,2.200555,-0.102171,-4.44,Bitmex,2,4599
106,Long,28th Aug 2017 19:30,16 hours 30 minutes,2.27295,2.303358,0.030407,1.34,Bitmex,2,4384.99
105,Short,27th Aug 2017 16:30,1 day 3 hours,2.270927,2.272993,0.002066,0.09,Bitmex,2,4340.11
104,Long,22nd Aug 2017 17:30,4 days 23 hours,1.976418,2.277168,0.300749,15.22,Bitmex,2,4092
103,Short,22nd Aug 2017 02:00,15 hours 30 minutes,2.181686,1.972068,-0.209617,-9.61,Bitmex,2,4092
102,Long,19th Aug 2017 09:00,2 days 17 hours,2.433565,2.176348,-0.257216,-10.57,Bitmex,2,4157.41
101,Short,18th Aug 2017 19:30,13 hours 30 minutes,2.404963,2.434171,0.029208,1.21,Bitmex,2,4101.72
100,Long,14th Aug 2017 14:30,19 hours 49 minutes,2.808557,2.396411,-0.412146,-14.67,Bitmex,2,4320.6
99,Short,13th Aug 2017 19:30,18 hours 7 minutes,3.233138,2.79956,-0.433577,-13.41,Bitmex,2,4060.47
98,Long,7th Aug 2017 12:00,5 days 13 hours 40 minutes,2.460149,3.249518,0.789368,32.09,Bitmex,2,3398.23
97,Long,30th Jul 2017 19:00,5 days 21 hours 42 minutes,1.879965,2.472443,0.592478,31.52,Bitmex,2,2723.99
96,Short,30th Jul 2017 06:30,12 hours 30 minutes,2.116785,1.874947,-0.241838,-11.42,Bitmex,2,2723.99
95,Long,26th Jul 2017 05:00,4 days 1 hour 30 minutes,2.004619,2.119161,0.114541,5.71,Bitmex,2,2525.99
94,Short,25th Jul 2017 06:00,23 hours,1.673656,2.011632,0.337976,20.19,Bitmex,2,2564
93,Long,24th Jul 2017 21:00,9 hours,1.671604,1.6737,0.002095,0.13,Bitmex,2,2762.26
92,Short,24th Jul 2017 11:30,9 hours 30 minutes,1.668478,1.67167,0.003191,0.19,Bitmex,2,2762.26
91,Long,24th Jul 2017 02:30,9 hours,1.680293,1.668228,-0.012064,-0.72,Bitmex,2,2762.26
90,Short,22nd Jul 2017 23:30,1 day 3 hours,1.608873,1.681806,0.072933,4.53,Bitmex,2,2825.27
89,Long,22nd Jul 2017 09:00,14 hours 30 minutes,1.577599,1.609536,0.031936,2.02,Bitmex,2,2825.27
88,Short,21st Jul 2017 11:00,22 hours,1.746534,1.574019,-0.172514,-9.88,Bitmex,2,2657.45
87,Long,20th Jul 2017 11:30,11 hours 25 minutes,1.342617,1.755093,0.412475,30.72,Bitmex,2,2873.48
86,Long,16th Jul 2017 18:00,1 day 17 hours 30 minutes,1.025695,1.349332,0.323637,31.55,Bitmex,2,1911.78
85,Short,16th Jul 2017 14:30,3 hours 30 minutes,1.099709,1.024127,-0.075582,-6.87,Bitmex,2,1911.78
84,Long,15th Jul 2017 23:00,12 hours 34 minutes,1.291023,1.095655,-0.195368,-15.13,Bitmex,2,1964.31
83,Short,14th Jul 2017 17:00,1 day 6 hours,1.119402,1.29466,0.175257,15.66,Bitmex,2,2217.24
82,Long,12th Jul 2017 08:00,2 days 9 hours,1.256106,1.116505,-0.1396,-11.11,Bitmex,2,2383.42
81,Short,12th Jul 2017 07:30,30 minutes,1.274045,1.255726,-0.018319,-1.44,Bitmex,2,2383.42
80,Long,11th Jul 2017 11:30,20 hours,1.322739,1.273014,-0.049725,-3.76,Bitmex,2,2310.01
79,Long,8th Jul 2017 05:30,2 days 16 hours 7 minutes,1.559628,1.317719,-0.241908,-15.51,Bitmex,2,2561.11
78,Short,6th Jul 2017 16:00,1 day 13 hours 30 minutes,1.474012,1.561442,0.087429,5.93,Bitmex,2,2604.84
77,Long,3rd Jul 2017 14:30,3 days 1 hour 30 minutes,1.453999,1.474436,0.020437,1.41,Bitmex,2,2542.41
76,Short,3rd Jul 2017 12:00,2 hours 30 minutes,1.52436,1.452508,-0.071851,-4.71,Bitmex,2,2542.41
75,Long,2nd Jul 2017 09:30,1 day 2 hours 30 minutes,1.467914,1.525556,0.057641,3.93,Bitmex,2,2516.66
74,Short,2nd Jul 2017 00:30,9 hours,1.529025,1.466619,-0.062406,-4.08,Bitmex,2,2516.66
73,Long,27th Jun 2017 00:30,5 days,1.538918,1.528816,-0.010101,-0.66,Bitmex,2,2575.75
72,Short,26th Jun 2017 21:30,3 hours,1.571289,1.538232,-0.033056,-2.1,Bitmex,2,2407.91
71,Long,26th Jun 2017 11:00,7 hours 52 minutes,1.847854,1.565428,-0.282425,-15.28,Bitmex,2,2407.91
70,Short,25th Jun 2017 22:00,13 hours,1.860336,1.847589,-0.012746,-0.69,Bitmex,2,2505.61
69,Long,22nd Jun 2017 08:30,3 days 12 hours 33 minutes,2.173672,1.853696,-0.319976,-14.72,Bitmex,2,2679.99
68,Short,21st Jun 2017 12:00,20 hours 30 minutes,2.069795,2.175873,0.106078,5.13,Bitmex,2,2643.35
67,Long,19th Jun 2017 04:00,2 days 8 hours,1.866722,2.074098,0.207376,11.11,Bitmex,2,2596.98
66,Short,18th Jun 2017 07:30,20 hours 30 minutes,1.862375,1.866814,0.004438,0.24,Bitmex,2,2515.25
65,Long,13th Jun 2017 08:00,1 day 5 hours 49 minutes,2.1922,1.855386,-0.336813,-15.36,Bitmex,2,2709.01
64,Short,12th Jun 2017 08:30,23 hours 30 minutes,1.9125,2.198127,0.285626,14.93,Bitmex,2,2655.71
63,Long,11th Jun 2017 18:00,14 hours 30 minutes,1.947166,1.911765,-0.0354,-1.82,Bitmex,2,2998.98
62,Short,11th Jun 2017 02:00,16 hours,2.051951,1.944945,-0.107005,-5.21,Bitmex,2,2998.98
61,Long,10th Jun 2017 13:30,12 hours 30 minutes,2.076336,2.051434,-0.024901,-1.2,Bitmex,2,2931.15
60,Short,6th Jun 2017 22:30,3 days 15 hours,2.132259,2.075151,-0.057107,-2.68,Bitmex,2,2871.29
59,Long,5th Jun 2017 03:30,1 day 19 hours,1.765154,2.140037,0.374883,21.24,Bitmex,2,2698
58,Short,4th Jun 2017 05:00,22 hours 30 minutes,1.832155,1.763735,-0.06842,-3.73,Bitmex,2,2521.36
57,Long,3rd Jun 2017 03:00,1 day 2 hours,1.781115,1.833236,0.05212,2.93,Bitmex,2,2548.05
56,Short,2nd Jun 2017 01:00,1 day 2 hours,1.921971,1.778131,-0.143839,-7.48,Bitmex,2,2478.99
55,Long,29th May 2017 08:30,3 days 16 hours 30 minutes,1.679225,1.927114,0.247889,14.76,Bitmex,2,2279.48
54,Short,27th May 2017 03:00,2 days 5 hours 30 minutes,1.706944,1.678638,-0.028306,-1.66,Bitmex,2,2099.99
53,Short,26th May 2017 00:00,5 hours 11 minutes,1.96173,1.701545,-0.260184,-13.26,Bitmex,2,2272.7
52,Long,23rd May 2017 14:00,1 day 16 hours 14 minutes,1.497877,1.971559,0.473681,31.62,Bitmex,2,2272.75
51,Short,23rd May 2017 04:00,10 hours,1.586807,1.495992,-0.090814,-5.72,Bitmex,2,2272.75
50,Long,18th May 2017 17:00,3 days 22 hours 9 minutes,1.210105,1.594789,0.384684,31.79,Bitmex,2,1899.16
49,Short,17th May 2017 23:30,17 hours 30 minutes,1.29231,1.208363,-0.083947,-6.5,Bitmex,2,1813.23
48,Long,15th May 2017 22:30,2 days 1 hour,1.211508,1.294022,0.082514,6.81,Bitmex,2,1747.81
47,Short,14th May 2017 17:00,1 day 5 hours 30 minutes,1.185398,1.212061,0.026662,2.25,Bitmex,2,1799.99
46,Long,13th May 2017 12:30,1 day 4 hours 30 minutes,1.15285,1.186088,0.033237,2.88,Bitmex,2,1792.73
45,Short,12th May 2017 01:00,1 day 11 hours 30 minutes,1.050237,1.155024,0.104787,9.98,Bitmex,2,1695.61
44,Long,6th May 2017 09:30,4 days 22 hours 7 minutes,0.802647,1.055483,0.252836,31.5,Bitmex,2,1585.39
43,Short,5th May 2017 06:30,1 day 3 hours,0.758257,0.803587,0.04533,5.98,Bitmex,2,1551.3
42,Long,30th Apr 2017 21:30,3 days 20 hours 34 minutes,0.578333,0.762069,0.183736,31.77,Bitmex,2,1384.55
41,Short,29th Apr 2017 17:30,1 day 4 hours,0.598192,0.577912,-0.02028,-3.39,Bitmex,2,1365.43
40,Long,19th Apr 2017 19:30,1 week 2 days 22 hours,0.501933,0.600232,0.098299,19.58,Bitmex,2,1214.21
39,Short,18th Apr 2017 20:30,23 hours,0.507014,0.501825,-0.005189,-1.02,Bitmex,2,1201.94
38,Long,17th Apr 2017 15:30,1 day 5 hours,0.512663,0.506895,-0.005768,-1.13,Bitmex,2,1189.91
37,Short,17th Apr 2017 12:30,3 hours,0.537694,0.512133,-0.025561,-4.75,Bitmex,2,1189.91
36,Long,15th Apr 2017 15:30,1 day 21 hours,0.550827,0.537415,-0.013411,-2.43,Bitmex,2,1178.85
35,Short,15th Apr 2017 11:00,4 hours 30 minutes,0.564248,0.550543,-0.013704,-2.43,Bitmex,2,1178.85
34,Long,14th Apr 2017 01:30,1 day 9 hours 30 minutes,0.560267,0.564332,0.004064,0.73,Bitmex,2,1173.74
33,Short,13th Apr 2017 06:30,19 hours,0.574212,0.559972,-0.014239,-2.48,Bitmex,2,1177.05
32,Long,13th Apr 2017 02:30,3 hours 36 minutes,0.646274,0.572685,-0.073589,-11.39,Bitmex,2,1177.05
31,Short,12th Apr 2017 08:30,18 hours,0.646623,0.646267,-0.000355,-0.05,Bitmex,2,1214.17
30,Long,11th Apr 2017 15:30,17 hours,0.642964,0.6467,0.003735,0.58,Bitmex,2,1223.99
29,Short,10th Apr 2017 11:30,1 day 4 hours,0.644547,0.642931,-0.001616,-0.25,Bitmex,2,1210
28,Long,31st Mar 2017 01:30,1 week 3 days 10 hours,0.504656,0.647512,0.142855,28.31,Bitmex,2,1088.99
27,Short,30th Mar 2017 03:30,22 hours,0.512301,0.504494,-0.007806,-1.52,Bitmex,2,1042.34
26,Long,25th Mar 2017 18:30,4 days 9 hours,0.438821,0.513858,0.075036,17.1,Bitmex,2,963.72
25,Short,24th Mar 2017 02:00,1 day 16 hours 30 minutes,0.38707,0.439918,0.052847,13.65,Bitmex,2,934.87
24,Long,21st Mar 2017 07:30,1 day 6 hours 45 minutes,0.458959,0.385547,-0.073412,-16,Bitmex,2,1114.42
23,Short,18th Mar 2017 02:30,3 days 5 hours,0.467799,0.458772,-0.009027,-1.93,Bitmex,2,970
22,Long,11th Mar 2017 14:00,5 days 13 hours 43 minutes,0.549297,0.466072,-0.083224,-15.15,Bitmex,2,1188.11
21,Short,11th Mar 2017 01:00,13 hours,0.618226,0.547837,-0.070388,-11.39,Bitmex,2,1188.11
20,Long,10th Mar 2017 13:30,7 hours 34 minutes,0.996,0.610221,-0.385779,-38.73,Bitmex,2,1109.01
19,Short,10th Mar 2017 08:00,5 hours 24 minutes,1.141983,0.992906,-0.149076,-13.05,Bitmex,2,1109.01
18,Long,9th Mar 2017 09:30,22 hours 30 minutes,1.119708,1.142455,0.022746,2.03,Bitmex,2,1197.3
17,Long,2nd Mar 2017 16:30,5 days 13 hours 5 minutes,1.305701,1.115767,-0.189933,-14.55,Bitmex,2,1269.17
16,Short,2nd Mar 2017 10:00,6 hours 30 minutes,1.354362,1.304669,-0.049692,-3.67,Bitmex,2,1269.17
15,Long,1st Mar 2017 01:30,1 day 8 hours 30 minutes,1.273064,1.356085,0.083021,6.52,Bitmex,2,1230
14,Short,28th Feb 2017 13:00,12 hours 30 minutes,1.285908,1.272791,-0.013116,-1.02,Bitmex,2,1195.08
13,Long,26th Feb 2017 07:00,2 days 6 hours,1.221648,1.28727,0.065621,5.37,Bitmex,2,1184.91
12,Short,24th Feb 2017 17:00,1 day 14 hours,1.163854,1.222873,0.059018,5.07,Bitmex,2,1186.91
11,Long,20th Feb 2017 08:00,4 days 9 hours,0.964445,1.16808,0.203634,21.11,Bitmex,2,1089.82
10,Short,20th Feb 2017 01:30,6 hours 30 minutes,0.981191,0.96409,-0.017101,-1.74,Bitmex,2,1089.82
9,Long,16th Feb 2017 02:00,3 days 23 hours 30 minutes,0.918462,0.982521,0.064058,6.97,Bitmex,2,1038.94
8,Short,15th Feb 2017 00:00,1 day 2 hours,0.924219,0.91834,-0.005878,-0.64,Bitmex,2,1014.53
7,Long,10th Feb 2017 11:00,4 days 13 hours,0.849613,0.9258,0.076186,8.97,Bitmex,2,1001.99
6,Long,7th Feb 2017 05:00,2 days 8 hours 32 minutes,1.00328,0.846357,-0.156923,-15.64,Bitmex,2,1053.96
5,Short,6th Feb 2017 23:00,6 hours,1.035604,1.002595,-0.033008,-3.19,Bitmex,2,1022.58
4,Long,6th Feb 2017 07:00,16 hours,1.038953,1.035533,-0.00342,-0.33,Bitmex,2,1022.58
3,Short,5th Feb 2017 10:30,20 hours 30 minutes,1.026473,1.039218,0.012744,1.24,Bitmex,2,1016.32
2,Long,2nd Feb 2017 00:00,3 days 10 hours 30 minutes,0.944693,1.028206,0.083512,8.84,Bitmex,2,1008.38
1,Short,1st Feb 2017 16:00,8 hours,0.979249,0.943961,-0.035288,-3.6,Bitmex,2,992.75
494,Short,16th Sep 2019 12:30,2 days 11 hours 30 minutes,124.286498,123.727209,-0.559289,-0.45,Bitmex,3,10262.5
493,Long,14th Sep 2019 08:30,2 days 4 hours,131.57764,124.126294,-7.451346,-5.66,Bitmex,3,10360.2
492,Short,13th Sep 2019 09:00,23 hours 30 minutes,133.335572,131.539014,-1.796558,-1.35,Bitmex,3,10367.4
491,Long,11th Sep 2019 08:00,2 days 1 hour,124.741243,133.524411,8.783167,7.04,Bitmex,3,10160.2
490,Short,9th Sep 2019 07:30,2 days 30 minutes,121.678095,124.808548,3.130452,2.57,Bitmex,3,10310
489,Long,7th Sep 2019 15:00,1 day 16 hours 30 minutes,132.882044,121.431918,-11.450126,-8.62,Bitmex,3,10484.3
488,Short,6th Sep 2019 20:00,19 hours,135.553584,132.823343,-2.73024,-2.01,Bitmex,3,10306.9
487,Long,6th Sep 2019 05:00,15 hours,151.154101,135.210803,-15.943297,-10.55,Bitmex,3,10306.9
486,Short,4th Sep 2019 07:30,1 day 21 hours 30 minutes,158.700557,150.988287,-7.71227,-4.86,Bitmex,3,10582.2
485,Long,29th Aug 2019 22:00,5 days 9 hours 30 minutes,122.77733,159.489877,36.712546,29.9,Bitmex,3,9495
484,Short,26th Aug 2019 18:30,3 days 3 hours 30 minutes,98.459411,123.311653,24.852242,25.24,Bitmex,3,10361.6
483,Long,26th Aug 2019 00:30,18 hours,106.622057,98.280058,-8.341998,-7.82,Bitmex,3,10361.6
482,Short,24th Aug 2019 08:30,1 day 16 hours,121.010591,106.305906,-14.704685,-12.15,Bitmex,3,10147.9
481,Long,23rd Aug 2019 15:00,17 hours 30 minutes,131.450102,120.78121,-10.668891,-8.12,Bitmex,3,10410.8
480,Long,19th Aug 2019 08:00,2 days 4 hours 37 minutes,171.24252,130.575767,-40.666753,-23.75,Bitmex,3,10920
479,Short,19th Aug 2019 05:30,2 hours 30 minutes,189.776815,170.835277,-18.941537,-9.98,Bitmex,3,10920
478,Long,18th Aug 2019 11:00,18 hours 30 minutes,189.889852,189.774331,-0.11552,-0.06,Bitmex,3,10315.4
477,Short,16th Aug 2019 10:00,2 days 1 hour,207.314902,189.506982,-17.80792,-8.59,Bitmex,3,10352.7
476,Long,15th Aug 2019 16:30,17 hours 30 minutes,203.310794,207.402882,4.092088,2.01,Bitmex,3,10300
475,Short,10th Aug 2019 11:00,4 days 17 hours 29 minutes,121.93868,205.098735,83.160055,68.2,Bitmex,3,11280.9
474,Long,10th Aug 2019 05:00,6 hours,120.507296,121.970131,1.462834,1.21,Bitmex,3,11280.9
473,Short,9th Aug 2019 18:00,11 hours,121.967146,120.47522,-1.491926,-1.22,Bitmex,3,11856.1
472,Long,7th Aug 2019 10:30,2 days 7 hours 30 minutes,119.579149,122.019617,2.440467,2.04,Bitmex,3,11983.7
471,Short,6th Aug 2019 21:00,13 hours 30 minutes,120.335361,119.562534,-0.772827,-0.64,Bitmex,3,11465.4
470,Long,6th Aug 2019 08:30,12 hours 30 minutes,142.067175,119.857861,-22.209313,-15.63,Bitmex,3,11465.4
469,Long,1st Aug 2019 19:30,4 days 11 hours 20 minutes,97.486539,143.046719,45.56018,46.73,Bitmex,3,10405.9
468,Short,1st Aug 2019 10:00,9 hours 30 minutes,106.586541,97.28659,-9.299951,-8.73,Bitmex,3,10405.9
467,Long,28th Jul 2019 10:00,4 days,93.103533,106.882795,13.779262,14.8,Bitmex,3,9532.99
466,Short,23rd Jul 2019 09:00,5 days 1 hour,81.40574,93.360561,11.95482,14.69,Bitmex,3,9840.12
465,Long,23rd Jul 2019 04:00,5 hours,89.48468,81.228227,-8.256453,-9.23,Bitmex,3,9840.12
464,Short,22nd Jul 2019 16:00,12 hours,90.061687,89.472002,-0.589684,-0.65,Bitmex,3,10323.3
463,Long,21st Jul 2019 23:30,16 hours 30 minutes,99.600432,89.852098,-9.748333,-9.79,Bitmex,3,10590.7
462,Short,21st Jul 2019 07:00,16 hours 30 minutes,98.691816,99.620396,0.92858,0.94,Bitmex,3,10590.7
461,Long,20th Jul 2019 06:30,1 day 30 minutes,99.723687,98.669143,-1.054543,-1.06,Bitmex,3,10761
460,Short,19th Jul 2019 11:30,19 hours,108.184643,99.537779,-8.646864,-7.99,Bitmex,3,10518.5
459,Long,17th Jul 2019 15:30,1 day 20 hours,93.350286,108.51059,15.160303,16.24,Bitmex,3,9696.31
458,Short,16th Jul 2019 11:30,1 day 4 hours,72.586359,93.80652,21.22016,29.23,Bitmex,3,9422.71
457,Short,10th Jul 2019 16:00,4 days 8 hours 13 minutes,43.375923,73.228183,29.852259,68.82,Bitmex,3,12097.9
456,Long,10th Jul 2019 01:00,15 hours,49.969229,43.231052,-6.738177,-13.48,Bitmex,3,12097.9
455,Short,9th Jul 2019 21:30,3 hours 30 minutes,54.528625,49.869049,-4.659576,-8.55,Bitmex,3,12561
454,Long,7th Jul 2019 18:00,2 days 3 hours 30 minutes,43.935029,54.761392,10.826363,24.64,Bitmex,3,11474.4
453,Long,4th Jul 2019 07:30,23 hours 22 minutes,59.403541,43.595148,-15.808392,-26.61,Bitmex,3,11137.8
452,Short,1st Jul 2019 15:30,1 day 2 hours 10 minutes,74.37425,59.074598,-15.299651,-20.57,Bitmex,3,10577.6
451,Long,1st Jul 2019 09:00,5 hours 55 minutes,95.393554,73.912405,-21.481148,-22.52,Bitmex,3,10577.6
450,Short,29th Jun 2019 05:30,2 days 3 hours 30 minutes,85.294945,95.615445,10.320499,12.1,Bitmex,3,11865.2
449,Long,28th Jun 2019 05:00,1 day 30 minutes,74.962491,85.521974,10.559483,14.09,Bitmex,3,12360.4
448,Short,27th Jun 2019 06:30,22 hours 30 minutes,55.853577,75.382359,19.528781,34.96,Bitmex,3,11159.2
447,Long,26th Jun 2019 00:00,1 day 6 hours 30 minutes,49.340206,55.996692,6.656486,13.49,Bitmex,3,12927.4
446,Short,22nd Jun 2019 23:30,2 days 22 hours 11 minutes,61.726403,49.068051,-12.658351,-20.51,Bitmex,3,10666.8
445,Long,17th Jun 2019 11:30,5 days 43 minutes,42.238783,62.154592,19.915809,47.15,Bitmex,3,9331.75
444,Short,16th Jun 2019 22:00,13 hours 30 minutes,46.366808,42.14808,-4.218728,-9.1,Bitmex,3,8978.66
443,Long,10th Jun 2019 08:30,5 days 20 hours 33 minutes,31.692765,46.689232,14.996466,47.32,Bitmex,3,8015.69
442,Short,9th Jun 2019 16:00,16 hours 30 minutes,31.628187,31.694184,0.065997,0.21,Bitmex,3,7635.06
441,Long,7th Jun 2019 04:30,2 days 11 hours 30 minutes,32.578875,31.607298,-0.971576,-2.98,Bitmex,3,7998.13
440,Short,6th Jun 2019 18:00,10 hours 30 minutes,34.84313,32.529124,-2.314006,-6.64,Bitmex,3,7802.57
439,Long,4th Jun 2019 23:30,1 day 18 hours 30 minutes,34.923333,34.841368,-0.081965,-0.23,Bitmex,3,7670.96
438,Short,3rd Jun 2019 00:00,1 day 23 hours 30 minutes,24.661783,35.148804,10.487021,42.52,Bitmex,3,8107.96
437,Long,31st May 2019 15:30,2 days 8 hours 30 minutes,22.321004,24.713215,2.392211,10.72,Bitmex,3,8566.04
436,Short,30th May 2019 21:00,18 hours 30 minutes,21.869063,22.330934,0.46187,2.11,Bitmex,3,8279.69
435,Long,30th May 2019 16:00,5 hours,26.091323,21.77629,-4.315032,-16.54,Bitmex,3,8279.69
434,Short,29th May 2019 05:30,1 day 10 hours 30 minutes,29.867827,26.008344,-3.859483,-12.92,Bitmex,3,8662.44
433,Long,23rd May 2019 15:00,5 days 14 hours 30 minutes,23.296449,30.012216,6.715766,28.83,Bitmex,3,7881.98
432,Short,21st May 2019 16:00,1 day 23 hours,21.744306,23.330554,1.586247,7.3,Bitmex,3,7951.7
431,Short,19th May 2019 00:00,2 hours 7 minutes,26.9912,21.629019,-5.362181,-19.87,Bitmex,3,8196.59
430,Long,17th May 2019 22:30,1 day 1 hour 30 minutes,26.646191,26.998781,0.352589,1.32,Bitmex,3,7361.1
429,Short,17th May 2019 03:30,19 hours,25.343284,26.674819,1.331535,5.25,Bitmex,3,7361.1
428,Long,17th May 2019 01:30,1 hour 31 minutes,33.612779,25.161583,-8.451196,-25.14,Bitmex,3,7361.1
427,Short,16th May 2019 10:30,15 hours,33.185761,33.622162,0.4364,1.32,Bitmex,3,7878.96
426,Long,13th May 2019 09:30,3 days 1 hour,25.790733,33.348248,7.557514,29.3,Bitmex,3,7825.41
425,Long,10th May 2019 02:30,1 day 20 hours 42 minutes,17.466557,25.973635,8.507077,48.7,Bitmex,3,6343.14
424,Short,9th May 2019 17:30,9 hours,19.121489,17.430195,-1.691294,-8.84,Bitmex,3,6153.09
423,Long,8th May 2019 16:00,1 day 1 hour 30 minutes,17.949434,19.147242,1.197808,6.67,Bitmex,3,5943.6
422,Short,7th May 2019 20:00,20 hours,18.467206,17.938057,-0.529149,-2.87,Bitmex,3,5743.3
421,Long,6th May 2019 16:30,1 day 3 hours 30 minutes,17.334885,18.492086,1.157201,6.68,Bitmex,3,5687.9
420,Short,5th May 2019 15:00,1 day 1 hour 30 minutes,17.299943,17.335652,0.035709,0.21,Bitmex,3,5715.86
419,Long,30th Apr 2019 02:00,5 days 13 hours,13.489635,17.383664,3.894028,28.87,Bitmex,3,5267.43
418,Short,29th Apr 2019 22:00,4 hours,13.745479,13.484014,-0.261464,-1.9,Bitmex,3,5148.25
417,Long,29th Apr 2019 16:00,6 hours,13.914032,13.741775,-0.172256,-1.24,Bitmex,3,5148.25
416,Short,28th Apr 2019 10:30,1 day 5 hours 30 minutes,13.701187,13.918708,0.217521,1.59,Bitmex,3,5155
415,Long,19th Apr 2019 20:00,1 week 1 day 14 hours 30 minutes,14.755485,13.678021,-1.077463,-7.3,Bitmex,3,5290.36
414,Short,15th Apr 2019 16:00,4 days 4 hours,16.080458,14.726372,-1.354086,-8.42,Bitmex,3,5029.99
413,Long,12th Apr 2019 04:30,3 days 11 hours 30 minutes,15.100065,16.102,1.001935,6.64,Bitmex,3,5078.18
412,Short,11th Apr 2019 06:30,22 hours,13.72276,15.130328,1.407567,10.26,Bitmex,3,5041.32
411,Long,10th Apr 2019 02:00,1 day 4 hours 30 minutes,13.976732,13.71718,-0.259552,-1.86,Bitmex,3,5320.81
410,Short,8th Apr 2019 15:30,1 day 10 hours 30 minutes,14.030665,13.975547,-0.055117,-0.39,Bitmex,3,5285.54
409,Long,4th Apr 2019 21:30,3 days 18 hours,11.948452,14.076417,2.127964,17.81,Bitmex,3,4906.49
408,Short,4th Apr 2019 15:30,6 hours,11.696933,11.953979,0.257045,2.2,Bitmex,3,4906.49
407,Long,3rd Apr 2019 17:00,22 hours 30 minutes,13.005641,11.668178,-1.337463,-10.28,Bitmex,3,4975.07
406,Long,26th Mar 2019 15:30,6 days 13 hours 22 minutes,8.9628,13.094472,4.131671,46.1,Bitmex,3,3922.42
405,Short,25th Mar 2019 17:30,22 hours,8.745458,8.967575,0.222117,2.54,Bitmex,3,3908.01
404,Long,20th Mar 2019 23:00,4 days 18 hours 30 minutes,9.397562,8.73113,-0.666432,-7.09,Bitmex,3,4033
